"Name","HR","H","AB","RBI","Team","salary_millions","salary_source","estimated_war","value_score","vs_pct","status"
"A.J. Ewing",8,92,373,33,"NYM",0.78,"spotrac",0.388,0.497435897435897,0.857142857142857,"Undervalued"
"Esmerlyn Valdez",16,54,232,45,"PIT",0.78,"spotrac",0.386,0.494871794871795,0.85515873015873,"Undervalued"
"Heliot Ramos",10,86,357,38,"NYY",0.81,"spotrac",0.398,0.491358024691358,0.853174603174603,"Undervalued"
"Spencer Horwitz",10,84,346,41,"PIT",0.802,"spotrac",0.392,0.488778054862843,0.851190476190476,"Undervalued"
"Jake Mangum",4,110,386,30,"PIT",0.8002,"spotrac",0.386,0.482379405148713,0.849206349206349,"Undervalued"
"Griffin Conine",15,56,223,35,"MIA",0.786,"spotrac",0.378,0.480916030534351,0.847222222222222,"Undervalued"
"Masyn Winn",5,103,432,51,"STL",0.79945,"spotrac",0.379,0.47407592719995,0.845238095238095,"Undervalued"
"Brett Baty",9,86,381,47,"NYM",0.8115,"spotrac",0.384,0.473197781885397,0.843253968253968,"Undervalued"
"Owen Caissie",13,62,285,55,"MIA",0.7815,"spotrac",0.368,0.470889315419066,0.841269841269841,"Undervalued"
"Troy Johnston",4,104,368,48,"COL",0.782,"spotrac",0.368,0.470588235294118,0.839285714285714,"Undervalued"
"Garrett Mitchell",9,107,406,57,"MIL",0.95,"spotrac",0.447,0.470526315789474,0.837301587301587,"Undervalued"
"Colton Cowser",13,65,302,37,"BAL",0.8015,"spotrac",0.377,0.470368059887711,0.83531746031746,"Undervalued"
"Dylan Crews",11,76,345,38,"WSH",0.82,"spotrac",0.382,0.465853658536585,0.833333333333333,"Undervalued"
"Ezequiel Duran",17,131,473,78,"TEX",1.375,"spotrac",0.631,0.458909090909091,0.831349206349206,"Undervalued"
"Joey Ortiz",8,82,321,42,"MIL",0.7904,"spotrac",0.358,0.452935222672065,0.829365079365079,"Undervalued"
"Jonny DeLuca",9,77,294,43,"TB",0.7893,"spotrac",0.357,0.452299505891296,0.827380952380952,"Undervalued"
"Joe Mack",12,61,267,43,"MIA",0.78,"spotrac",0.351,0.45,0.825396825396825,"Undervalued"
"Ty France",20,109,379,62,"SD",1.35,"spotrac",0.607,0.44962962962963,0.823412698412698,"Undervalued"
"Carlos Cortes",8,79,302,39,"ATH",0.78,"spotrac",0.349,0.447435897435897,0.821428571428571,"Undervalued"
"Jesús Sánchez",8,69,265,35,NA,0.72,"league_minimum_default",0.319,0.443055555555556,0.817460317460317,"Undervalued"
"Richie Palacios",8,69,304,43,NA,0.72,"league_minimum_default",0.319,0.443055555555556,0.817460317460317,"Undervalued"
"Isaac Collins",6,90,404,40,"KC",0.79975,"spotrac",0.354,0.442638324476399,0.81547619047619,"Undervalued"
"Randal Grichuk",12,59,214,36,"CHW",0.78,"spotrac",0.345,0.442307692307692,0.813492063492063,"Undervalued"
"Brady House",10,68,280,41,"WSH",0.7832,"spotrac",0.344,0.439223697650664,0.811507936507937,"Undervalued"
"Mark Vientos",13,54,249,39,"NYM",0.81375,"spotrac",0.344,0.422734254992319,0.80952380952381,"Undervalued"
"Nick Loftin",7,78,329,42,"KC",0.78675,"spotrac",0.332,0.421989196059739,0.807539682539683,"Undervalued"
"Dalton Rushing",12,55,221,36,"LAD",0.79,"spotrac",0.333,0.421518987341772,0.805555555555556,"Undervalued"
"Drew Gilbert",8,72,312,36,"SF",0.78,"spotrac",0.328,0.42051282051282,0.803571428571429,"Undervalued"
"Evan Carter",9,68,350,35,"TEX",0.7915,"spotrac",0.33,0.416929879974732,0.801587301587302,"Undervalued"
"Justin Crawford",2,99,378,35,"PHI",0.78,"spotrac",0.325,0.416666666666667,0.799603174603175,"Undervalued"
"José Fermín",6,71,294,37,NA,0.72,"league_minimum_default",0.297,0.4125,0.797619047619048,"Undervalued"
"JJ Bleday",22,89,410,55,"CIN",1.4,"spotrac",0.575,0.410714285714286,0.795634920634921,"Undervalued"
"Jake McCarthy",15,138,471,75,"COL",1.525,"spotrac",0.624,0.409180327868853,0.793650793650794,"Undervalued"
"Hao-Yu Lee",8,69,265,37,"DET",0.78,"spotrac",0.319,0.408974358974359,0.791666666666667,"Undervalued"
"Justin Foscue",11,52,196,31,"TEX",0.78,"spotrac",0.31,0.397435897435897,0.78968253968254,"Undervalued"
"Moisés Ballesteros",8,58,269,31,NA,0.72,"league_minimum_default",0.286,0.397222222222222,0.787698412698413,"Undervalued"
"Tim Tawa",9,62,258,35,"ARI",0.7877,"spotrac",0.312,0.396089881934747,0.785714285714286,"Undervalued"
"Gary Sánchez",11,43,204,35,NA,0.72,"league_minimum_default",0.283,0.393055555555556,0.783730158730159,"Undervalued"
"Cole Carrigg",7,69,257,39,"COL",0.78,"spotrac",0.305,0.391025641025641,0.781746031746032,"Undervalued"
"Oswald Peraza",7,71,320,24,"LAA",0.81,"spotrac",0.311,0.383950617283951,0.779761904761905,"Undervalued"
"Nasim Nuñez",1,86,408,35,NA,0.72,"league_minimum_default",0.272,0.377777777777778,0.777777777777778,"Undervalued"
"Jackson Holliday",7,67,289,28,"BAL",0.8022,"spotrac",0.299,0.37272500623286,0.775793650793651,"Undervalued"
"José Tena",7,56,246,23,NA,0.72,"league_minimum_default",0.266,0.369444444444444,0.773809523809524,"Undervalued"
"Marcell Ozuna",8,51,251,29,NA,0.72,"league_minimum_default",0.265,0.368055555555556,0.771825396825397,"Undervalued"
"Andruw Monasterio",6,71,291,40,"BOS",0.8075,"spotrac",0.297,0.367801857585139,0.76984126984127,"Undervalued"
"Blaze Alexander",4,78,258,31,"BAL",0.7928,"spotrac",0.29,0.365792129162462,0.767857142857143,"Undervalued"
"Víctor Mesa Jr.",10,41,181,24,NA,0.72,"league_minimum_default",0.263,0.365277777777778,0.765873015873016,"Undervalued"
"David Hamilton",4,76,309,25,"MIL",0.7873,"spotrac",0.284,0.36072653372285,0.763888888888889,"Undervalued"
"Luis Rengifo",4,75,312,36,"SD",0.78,"spotrac",0.281,0.36025641025641,0.761904761904762,"Undervalued"
"Dane Myers",6,68,254,23,"CIN",0.8,"spotrac",0.288,0.36,0.759920634920635,"Undervalued"
"Nolan Gorman",9,44,240,31,NA,0.72,"league_minimum_default",0.258,0.358333333333333,0.757936507936508,"Undervalued"
"Ildemaro Vargas",9,107,423,66,"ARI",1.25,"spotrac",0.447,0.3576,0.755952380952381,"Undervalued"
"Brandon Valenzuela",8,48,220,21,NA,0.72,"league_minimum_default",0.256,0.355555555555556,0.753968253968254,"Undervalued"
"Austin Wells",10,55,298,28,"NYY",0.8662,"spotrac",0.305,0.352112676056338,0.751984126984127,"Undervalued"
"Dylan Beavers",6,64,262,33,"BAL",0.7874,"spotrac",0.276,0.350520701041402,0.75,"Undervalued"
"Spencer Jones",9,49,199,31,"NYY",0.78,"spotrac",0.273,0.35,0.748015873015873,"Good Value"
"Andrés Chaparro",9,41,161,34,NA,0.72,"league_minimum_default",0.249,0.345833333333333,0.746031746031746,"Good Value"
"Patrick Bailey",8,55,271,32,"CLE",0.81,"spotrac",0.277,0.341975308641975,0.744047619047619,"Good Value"
"Christian Vázquez",7,49,231,25,NA,0.72,"league_minimum_default",0.245,0.340277777777778,0.742063492063492,"Good Value"
"Connor Norby",6,62,278,27,"COL",0.794,"spotrac",0.27,0.340050377833753,0.740079365079365,"Good Value"
"Sal Frelick",4,72,309,37,"MIL",0.8006,"spotrac",0.272,0.33974519110667,0.738095238095238,"Good Value"
"Daniel Schneemann",6,53,257,29,NA,0.72,"league_minimum_default",0.243,0.3375,0.736111111111111,"Good Value"
"Ryan Vilade",11,55,210,39,"TB",0.95,"spotrac",0.319,0.335789473684211,0.734126984126984,"Good Value"
"Mickey Gasper",8,43,159,22,NA,0.72,"league_minimum_default",0.241,0.334722222222222,0.732142857142857,"Good Value"
"Braden Montgomery",6,59,269,36,"CHW",0.78,"spotrac",0.261,0.334615384615385,0.73015873015873,"Good Value"
"Wade Meckler",3,72,241,25,"LAA",0.78,"spotrac",0.258,0.330769230769231,0.728174603174603,"Good Value"
"Jeremiah Jackson",7,53,234,39,"BAL",0.7887,"spotrac",0.257,0.325852668948903,0.726190476190476,"Good Value"
"Adolis García",7,45,231,21,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.722222222222222,"Good Value"
"Elias Díaz",7,45,193,30,NA,0.72,"league_minimum_default",0.233,0.323611111111111,0.722222222222222,"Good Value"
"Jared Triolo",3,73,299,29,"PIT",0.8189,"spotrac",0.261,0.318720234460862,0.720238095238095,"Good Value"
"Jasson Domínguez",6,47,205,14,NA,0.72,"league_minimum_default",0.225,0.3125,0.718253968253968,"Good Value"
"Austin Martin",3,68,282,23,"MIN",0.79065,"spotrac",0.246,0.311136406753937,0.716269841269841,"Good Value"
"Derek Hill",10,46,185,27,"PHI",0.9,"spotrac",0.278,0.308888888888889,0.714285714285714,"Good Value"
"Henry Davis",9,40,237,35,"PIT",0.8004,"spotrac",0.246,0.307346326836582,0.712301587301587,"Good Value"
"Jonah Heim",13,67,319,42,"ATH",1.25,"spotrac",0.383,0.3064,0.71031746031746,"Good Value"
"Pedro Ramírez",5,50,190,27,NA,0.72,"league_minimum_default",0.22,0.305555555555556,0.708333333333333,"Good Value"
"Logan O'Hoppe",4,54,248,24,NA,0.72,"league_minimum_default",0.218,0.302777777777778,0.706349206349206,"Good Value"
"Jorbit Vivas",3,65,272,26,"WSH",0.7906,"spotrac",0.237,0.299772324816595,0.704365079365079,"Good Value"
"Donovan Walton",5,48,181,22,NA,0.72,"league_minimum_default",0.214,0.297222222222222,0.702380952380952,"Good Value"
"Ryan Waldschmidt",3,63,237,22,"ARI",0.78,"spotrac",0.231,0.296153846153846,0.700396825396825,"Good Value"
"Brett Sullivan",7,46,192,31,"COL",0.8,"spotrac",0.236,0.295,0.698412698412698,"Good Value"
"Jacob Gonzalez",6,42,190,30,NA,0.72,"league_minimum_default",0.21,0.291666666666667,0.696428571428571,"Good Value"
"Jared Young",8,74,278,35,"NYM",1.15,"spotrac",0.334,0.290434782608696,0.694444444444444,"Good Value"
"Ramón Laureano",7,37,182,21,NA,0.72,"league_minimum_default",0.209,0.290277777777778,0.692460317460317,"Good Value"
"Denzer Guzman",6,47,217,24,"LAA",0.78,"spotrac",0.225,0.288461538461538,0.69047619047619,"Good Value"
"Michael Massey",11,99,359,45,"KC",1.57,"spotrac",0.451,0.287261146496815,0.688492063492063,"Good Value"
"Ben Williamson",3,61,247,26,"TB",0.7857,"spotrac",0.225,0.286368843069874,0.686507936507937,"Good Value"
"Endy Rodríguez",7,36,135,20,NA,0.72,"league_minimum_default",0.206,0.286111111111111,0.68452380952381,"Good Value"
"Brice Matthews",7,41,208,22,"HOU",0.7824,"spotrac",0.221,0.282464212678937,0.682539682539683,"Good Value"
"Yohendrick Pinango",5,44,169,20,NA,0.72,"league_minimum_default",0.202,0.280555555555556,0.680555555555556,"Good Value"
"Nathaniel Lowe",16,88,344,56,"CLE",1.75,"spotrac",0.488,0.278857142857143,0.678571428571429,"Good Value"
"Christian Encarnacion-Strand",8,38,146,31,"BAL",0.82,"spotrac",0.226,0.275609756097561,0.676587301587302,"Good Value"
"Ryan Kreidler",6,47,216,26,"MIN",0.82,"spotrac",0.225,0.274390243902439,0.674603174603175,"Good Value"
"Jose Fernandez",3,50,191,16,NA,0.72,"league_minimum_default",0.192,0.266666666666667,0.672619047619048,"Good Value"
"Luis Campusano",7,47,168,26,"SD",0.9,"spotrac",0.239,0.265555555555556,0.670634920634921,"Good Value"
"Edouard Julien",3,49,236,20,NA,0.72,"league_minimum_default",0.189,0.2625,0.668650793650794,"Good Value"
"Esteury Ruiz",6,41,175,12,"MIA",0.7915,"spotrac",0.207,0.261528742893241,0.666666666666667,"Good Value"
"Taylor Trammell",7,45,219,20,"HOU",0.9,"spotrac",0.233,0.258888888888889,0.66468253968254,"Good Value"
"Miguel Amaya",5,46,195,23,"CHC",0.8085,"spotrac",0.208,0.257266542980829,0.662698412698413,"Good Value"
"Wenceel Pérez",7,29,161,17,NA,0.72,"league_minimum_default",0.185,0.256944444444444,0.660714285714286,"Good Value"
"Alika Williams",4,48,180,16,"ATH",0.78,"spotrac",0.2,0.256410256410256,0.658730158730159,"Good Value"
"Josh Smith",5,38,172,14,NA,0.72,"league_minimum_default",0.184,0.255555555555556,0.656746031746032,"Good Value"
"Jake Bauers",24,115,426,78,"MIL",2.7,"spotrac",0.681,0.252222222222222,0.654761904761905,"Good Value"
"Dominic Smith",8,67,260,44,"ATL",1.25,"spotrac",0.313,0.2504,0.652777777777778,"Good Value"
"Eli White",6,47,187,29,"BOS",0.9,"spotrac",0.225,0.25,0.648809523809524,"Good Value"
"Alex Freeland",3,46,207,19,NA,0.72,"league_minimum_default",0.18,0.25,0.648809523809524,"Good Value"
"Nick Sogard",4,46,176,15,"BOS",0.78,"spotrac",0.194,0.248717948717949,0.646825396825397,"Good Value"
"Jorge Mateo",5,36,168,16,NA,0.72,"league_minimum_default",0.178,0.247222222222222,0.64484126984127,"Good Value"
"Adrian Del Castillo",5,35,177,24,NA,0.72,"league_minimum_default",0.175,0.243055555555556,0.642857142857143,"Good Value"
"Noelvi Marte",6,36,190,15,"CIN",0.79,"spotrac",0.192,0.243037974683544,0.640873015873016,"Good Value"
"David Fry",6,30,157,13,NA,0.72,"league_minimum_default",0.174,0.241666666666667,0.638888888888889,"Good Value"
"Tristan Gray",4,39,173,29,NA,0.72,"league_minimum_default",0.173,0.240277777777778,0.636904761904762,"Good Value"
"Pedro Pagés",4,38,179,11,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.632936507936508,"Good Value"
"TJ Friedl",4,38,231,12,NA,0.72,"league_minimum_default",0.17,0.236111111111111,0.632936507936508,"Good Value"
"Alec Burleson",22,156,552,104,"STL",3.3,"spotrac",0.776,0.235151515151515,0.630952380952381,"Good Value"
"Blaze Jordan",3,46,186,28,"STL",0.78,"spotrac",0.18,0.230769230769231,0.628968253968254,"Good Value"
"Hunter Feduccia",3,46,194,17,"LAD",0.782,"spotrac",0.18,0.230179028132992,0.626984126984127,"Good Value"
"Marcelo Mayer",3,45,205,22,"SF",0.7835,"spotrac",0.177,0.22590938098277,0.625,"Good Value"
"Nicky Lopez",1,54,206,22,"TEX",0.78,"spotrac",0.176,0.225641025641026,0.623015873015873,"Good Value"
"Agustín Ramírez",3,40,179,18,NA,0.72,"league_minimum_default",0.162,0.225,0.621031746031746,"Good Value"
"Alejandro Osuna",1,49,192,24,NA,0.72,"league_minimum_default",0.161,0.223611111111111,0.619047619047619,"Good Value"
"Drew Romo",7,25,177,16,"CHW",0.78,"spotrac",0.173,0.221794871794872,0.617063492063492,"Good Value"
"Matt Shaw",5,36,149,22,"CHC",0.8045,"spotrac",0.178,0.221255438160348,0.615079365079365,"Good Value"
"Jake Burger",25,118,494,82,"TEX",3.2,"spotrac",0.704,0.22,0.613095238095238,"Good Value"
"Rhys Hoskins",13,47,263,38,"CLE",1.5,"spotrac",0.323,0.215333333333333,0.611111111111111,"Good Value"
"Joshua Báez",7,19,78,16,NA,0.72,"league_minimum_default",0.155,0.215277777777778,0.609126984126984,"Good Value"
"Gabriel Arias",5,34,139,13,"NYM",0.8011,"spotrac",0.172,0.214704780926226,0.607142857142857,"Good Value"
"Carlos Narváez",3,37,231,10,NA,0.72,"league_minimum_default",0.153,0.2125,0.60515873015873,"Good Value"
"Gabriel Moreno",12,124,412,70,"ARI",2.55,"spotrac",0.54,0.211764705882353,0.603174603174603,"Good Value"
"Eduardo Valencia",6,27,89,18,"DET",0.78,"spotrac",0.165,0.211538461538462,0.601190476190476,"Good Value"
"Luisangel Acuña",1,46,194,12,NA,0.72,"league_minimum_default",0.152,0.211111111111111,0.599206349206349,"Good Value"
"Bryan Torres",4,36,139,18,"STL",0.78,"spotrac",0.164,0.21025641025641,0.597222222222222,"Good Value"
"Javier Báez",2,41,169,17,NA,0.72,"league_minimum_default",0.151,0.209722222222222,0.595238095238095,"Good Value"
"Rafael Flores",7,21,94,17,"PIT",0.78,"spotrac",0.161,0.206410256410256,0.593253968253968,"Good Value"
"Brandon Lowe",29,134,524,83,"PIT",4,"spotrac",0.808,0.202,0.591269841269841,"Good Value"
"Héctor Rodríguez",5,25,91,12,NA,0.72,"league_minimum_default",0.145,0.201388888888889,0.589285714285714,"Good Value"
"Thomas Saggese",4,29,105,12,NA,0.72,"league_minimum_default",0.143,0.198611111111111,0.587301587301587,"Good Value"
"Edgar Quero",3,38,183,19,"CHW",0.78745,"spotrac",0.156,0.198107816369293,0.58531746031746,"Good Value"
"CJ Abrams",30,137,522,95,"WSH",4.2,"spotrac",0.831,0.197857142857143,0.583333333333333,"Good Value"
"Jimmy Crooks",5,24,134,14,NA,0.72,"league_minimum_default",0.142,0.197222222222222,0.581349206349206,"Good Value"
"Anthony Seigler",3,37,148,13,"BOS",0.782,"spotrac",0.153,0.195652173913043,0.579365079365079,"Good Value"
"Everson Pereira",5,23,98,12,NA,0.72,"league_minimum_default",0.139,0.193055555555556,0.577380952380952,"Good Value"
"Anthony Volpe",1,41,171,19,NA,0.72,"league_minimum_default",0.137,0.190277777777778,0.575396825396825,"Good Value"
"Blake Dunn",2,40,142,7,"CIN",0.78,"spotrac",0.148,0.18974358974359,0.573412698412698,"Good Value"
"James Outman",5,27,157,17,"DET",0.79755,"spotrac",0.151,0.189329822581656,0.571428571428571,"Good Value"
"Luke Raley",15,59,262,39,"SEA",2.05,"spotrac",0.387,0.188780487804878,0.569444444444444,"Good Value"
"Jahmai Jones",5,29,130,15,"BOS",0.8322,"spotrac",0.157,0.188656572939197,0.567460317460317,"Good Value"
"Daniel Susac",3,35,144,22,"SF",0.78,"spotrac",0.147,0.188461538461538,0.56547619047619,"Good Value"
"Matt McLain",15,74,393,39,"CIN",2.3,"spotrac",0.432,0.187826086956522,0.563492063492063,"Good Value"
"Tyler Tolbert",3,35,115,8,"KC",0.783,"spotrac",0.147,0.187739463601533,0.561507936507937,"Good Value"
"Leody Taveras",8,85,393,52,"BAL",2,"spotrac",0.367,0.1835,0.55952380952381,"Good Value"
"Jake Meyers",3,30,141,11,NA,0.72,"league_minimum_default",0.132,0.183333333333333,0.557539682539683,"Good Value"
"Taylor Walls",2,76,349,33,"TB",1.4,"spotrac",0.256,0.182857142857143,0.555555555555556,"Good Value"
"Francisco Alvarez",15,76,328,37,"NYM",2.4,"spotrac",0.438,0.1825,0.553571428571429,"Good Value"
"Tommy White",2,38,149,8,"ATH",0.78,"spotrac",0.142,0.182051282051282,0.551587301587302,"Good Value"
"Jonah Cox",4,25,87,10,NA,0.72,"league_minimum_default",0.131,0.181944444444444,0.549603174603175,"Good Value"
"Michael Conforto",14,54,224,38,"CHC",2,"spotrac",0.358,0.179,0.547619047619048,"Good Value"
"Osleivis Basabe",5,23,109,12,"SF",0.78,"spotrac",0.139,0.178205128205128,0.545634920634921,"Good Value"
"Petey Halpin",3,32,154,9,"CLE",0.78,"spotrac",0.138,0.176923076923077,0.543650793650794,"Good Value"
